Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
55.92433	37.52484	Дом ученых	Первомайская улица, 18, Долгопрудный 141701 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.82121	37.34013	Зенит	ул. Речная, 39, Красногорск 143407 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.81191	37.95378	Отель «Демидов»	Sovetskaya Ulitsa 36, Балашиха 143900 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.511738	37.57513	Порт отель в Бутово	Симферопольское шоссе, 3Г, Щербинка 142172 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.894325	37.444267	Корона	ул. Маяковского, д.2, стр. 2, Химки 141402 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.00458	37.863956	Жемчужина	2-ой Фабричный проезд дом 16, Пушкино 141202 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.8821	37.31718	Парк-Отель Отрада	Пятницкое ш., 3 км от р-на Митино 3 км от Митино по Пятницкому Шоссе, Химки 143442 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.51127	37.896553	Валеско Отель & СПА	Григорчиково 142713 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.67297	37.25473	Олимпиец	Молодежная улица, д. 17, Одинцово 143000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.60914	37.331367	Гостиница Внуково	СНТ Верхнее Акатово, влд. 14, стр. 1, Московский 108811 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.635876	38.05582	Санаторий Удельная	ул. Кривоколенная, д. 42, Удельная 140140 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.82967	37.20474	Zagorodnyj klub Volkoff-sky	Selo Volkovskoe ul. Polevaya d. 70, Серпухов 249109 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.93645	37.8421	Гостиница Парус	ул.Пионерская, д.12, Юбилейный 141092 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.05928	35.9312	Гостиница "Пшеничников"	ул. Щекинская, 71, Волоколамск 143600 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.62412	38.08125	Сосны	Опаринская, 67, Ильинский 140153 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.74811	37.06037	Пансионат Маслово	c. Маслово, д. 2, Маслово 143030 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.75027	37.18789	Спортивно-развлекательный комплекс "Ильинка-спорт"	ул. Александровская, 4, Петрово-Дальнее 143422 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.440437	36.61916	Санаторий «Литвиново»	Narofominsky District, Любаново 143320 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.61677	37.3921	Vnukovo Hotel	Ulitsa Kiyevskaya 4, Uchastok 4, Картмазово 119297 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.557133	38.23846	Гостиница Бега	Гражданская улица, 47, Раменское 140108 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.30922	38.610558	Гостиница А108-27 км Воскресенск	2-ая Производственная улица, стр. 21 Гостилово комплекс, Воскресенск 140209 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.37998	36.758293	Вилла Гранде	Московская, д. 3б, Наро-Фоминск 143300 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.63004	37.8527	Sanative Hotel Zouz	ul. Lesnaya, 25, Дзержинский 140093 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.74165	38.02472	Отель "Дали"	Ulitsa Pionerskaya 14, Железнодорожный 143986 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.26856	37.34755	Усадьба Апраксиных	с. Ольгово, д. 92, корп. 11, Ольгово 141893 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.37356	37.81983	Загородный клуб Лафа	81 улица Чехова, Домодедово 142006 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.38015	39.03928	Hotel Yegoryevsk	126 Sovetskaya ulitsa, Егорьевск 140301 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.73486	36.81864	Таёжные Дачи	Ратехинское шоссе, ст1, Звенигород 143180 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.89269	37.47289	Гранд 5 Звезд	Библиотечная, 8/3 3-ий этаж Центра Гранд, Химки 141406 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.5768	39.53828	Шатура	Клары Цеткин улица, д. 13, Шатура 140700 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.80581	38.4607	Парк-отель Богородск	54км ш. Горьковское, ул. Карла Маркса, Электросталь 144001 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.60539	37.80856	Hotel Drozdi	Leninsky District, Drozdovo-2 village, Jablonevaya Street 1, Дзержинский 142717 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.17052	36.97323	Mini-hotel Na Turgenevskoi 8B	Turgeneva Street 8B, Солнечногорск 141504 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.97118	37.541058	Яхт-Клуб Пеликан	Улица Адмиральская, 2, Долгопрудный Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.96727	38.03158	Приозерный	Озёрная, 7, Фрязино Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.05558	36.86266	Солнышко	Лопотово 2 кп, д. 113 корп. 1, Зеленоград Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.57651	37.12191	Александръ	Лесная, 1 Власово д, Власово 143391 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.82263	37.33641	Отель "Академия"	Октябрьская ул., 4, Красногорск 143401 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.51882	37.655506	Дом Творчества Суханово	Суханово 123001 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.06456	36.86111	Былина	Лопотово 2 корп., д. 111 корп. 1, Зеленоград Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.91321	37.76405	Жар	Ulitsa Kolontsova 7, Мытищи 141009 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.42501	37.111713	Загородный клуб Лачи	мкр-н Солнечный Город, д. Лужки 142140 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.73909	37.53105	Бомонд	ул. Победы, д. 17, Талдом Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.95973	37.45964	Country house on kvartal Yakovlevo	63 kvartal Yakovlevo House number 63, Химки 141727 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.8786	38.46628	Guest House on Krasnoslobodskaya	Krasnoslobodskaya 2B, Ногинск 142403 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.26529	37.77609	Ассорти	Derevnya Shishkino, Dom 34G, Шишкино 142000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.10713	38.76354	Guest House U Pyatnitskikh Vorot	Ulitsa Zaytseva, 7, Коломна 140400 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.785835	37.876534	ОтельОК	ул. Уютная, 114, Балашиха Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.954422	39.01779	Гармония	ул. Пушкина д.192/Г, Луховицы 140500 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.68506	37.28159	Гостиница "Парус"	ул  Говорова, 50, Одинцово Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.44209	37.86438	Медовопорт Домодедово	СНТ Рассвет, 89, Тупицино 181624 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.60593	37.35018	Отель Московский	Микрорайон 1, д.41, Московский 142784 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.79028	36.09699	Рузмарин	Беляная Гора Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.38152	36.28773	Королевская Охота	ул. Гагарина, д. 21, Воздвиженское 141651 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.80801	37.011753	7 Вечеров	улица Заречная дом 12, Покровское 143582 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.795845	37.770096	Хостел Измайловский Парк	Измайловский проезд, 14/2, Измайлово 105037 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.7649	36.9485	Ателика липки	д. 48Б, Липки 143031 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.83957	37.23011	Опалиха отель	Опалиха м/р-н, Зеленая улица, д. 8, Красногорск 143444 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.67353	37.28097	Постоялецъ	ул. Свободы, 1, Одинцово 143007 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.73279	36.81944	Hotel Yozhik	Ratechinskoe Highway Poselok Doma Otdykha Sviazist, Звенигород 143180 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.76597	37.86393	Отель Проспект Мира	Реутов, проспект Мира, 36а, Реутов 143960 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.041645	37.62234	Русь	Санаторная, 1, Аксаково  141051 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.47103	36.92907	Douglas	Киевское шоссе, 85 км, Нефедово 143340 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.782227	37.237755	Санаторий "Ратмино"	ул. Ратмино, 2, Дубна 141980 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.56342	38.2405	Wesendorf Hotel in Ramenskoye	49 Ulitsa Mikhalevicha, Раменское 140101 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.93858	37.44541	U Istoka Homestay	Вашутинское шоссе СНТ «Исток», д.172, Химки 141401 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.544033	37.674343	Калина	2-й Калиновски пр., д. 2, Видное 142702 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.60038	37.97955	Русская Рыбалка	Подмосковная, 1а, д. Островцы 140125 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.84754	38.65752	Military Park Garnizon A	Kuznetsy Village, Павловский Посад 142542 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.611816	38.096478	The ДОМ 	ул. Опаленной Юности, 23 Ильинский пгт, Жуковский 140120 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.67394	37.04368	Пансионат Назарьево	в звенигородской заповедной зоне, п. Назарьево 143021 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.26949	37.52281	Агроусадьба Ранчо	Afanasovo, 60 Деревня Афанасово, 60, д. Афанасово 141840 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.39817	37.67961	Отель Смолл	Скриплево 88, Дмитров 141823 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.46584	37.75541	Дон	М 4-Дон 32 км, стр. 4, Домодедово 142030 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.77234	36.27551	Парус	д. Нововолково 143120 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.0155	37.86204	Гостиница на Институтской	Ulitsa Institutskaya 20, Пушкино 141202 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.88478	38.77368	Мини-отель Флагман	ул. Ухтомского, 11 Mini-hotel in Karl Marx house 8., Электрогорск 142530 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.768383	37.99245	Mini-Hotel Silver	ул. Заречная, 32, Балашиха 143905 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.58619	38.12202	Лина	Туполевское шоссе, 1а, Жуковский 140180 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.59625	37.74433	Hostel Valentina	Chetvyortaya Anisovaya Ulitsa, Развилка 142717 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.58482	36.49205	Отель "Восточный"	Vostochny Mikrorayon 6/1, Тучково 143130 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.03764	37.36164	Myshetskoye Cottage - 1	Televizionnaya Ulitsa 13/1, д. Мышецкое 141580 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.92625	37.477848	Guest House Comfort People	Kottiedzhnyi Posiolok Tieriekhovo, Химки 141402 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.72488	37.15825	Дворянское гнездо	Дом 12, Горки-2, Горское 143033 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.99936	37.42078	Мини-отель "Вилла"	Nosovo Village, Лобня 141400 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.996758	37.255196	Хостел Алла	Bторой микрорайон, 34, Ржавки 141552 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.65881	37.9912	Apart-otel Kraskovsky	2-y Osoaviakhimovskiy Proezd 12, Kvartira 210, Красково 140050 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.08301	38.80143	Гостиница "Тревел" 	Окский проспект, д. 60, Коломна 140408 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.8633	37.28809	Икар	СРП Дракино, Дракино 142253 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.58503	35.877758	Санаторий Можайский	Красновидово 143221 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.75418	37.86184	Машиностроения НПО ФГУП гостиница	Ашхабадская улица, д. 1, Реутов 143964 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.27791	37.56253	Dmitrov Golf Resort	дом 69, Курово 141840 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.97422	37.14614	CM's Hotel	Ulitsa Andreyevka 31a, Андреевка 141551 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.56032	37.68472	Holiday Park Gorki	Village Gorki Leninskie 1, Горки Ленинские 142712 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.63992	37.83598	Гостиный двор Угреша	Энергетиков улица, д. 42, корп. 1, Дзержинский 140091 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.82963	38.232445	Санаторий «Тесна»	Ул. Центролит, Кашира Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.9958	37.21248	Garden Club Hotel & Spa	Tsentralnyy prospekt 305, Зеленоград 124482 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.98561	37.23719	Хостел «Stayhouse»	Sosnovaya Alleya 611, Зеленоград 124489 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.84376	37.18075	Mini Hotel Mone	Vokzalnaya 15a, Нахабино, Красногорск 143430 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.630787	37.228336	Лесной городок	ул. Махмуда Эсамбаева, 1, Лесной Городок 143080 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.745102	37.30181	Resort Polyani	30 km Rublevo-Uspenskogo Highway, Дунино 143032 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.32789	38.65969	Воскресенское	Калужское шоссе, Воскресенск 142791 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.533325	37.816154	Fat Cat Boutique	Istomikha 101, Истомиха 162257 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.70666	37.0414	Мини-отель «ГРЦ Горки-10»	Rublevo-Uspenskoe Schosse Kol'chuga, Gorki-10, 23 A, д. Горки 143032 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.95794	38.07327	Love Hotelchik	3 ulitsa Luchistaya Pomieshchieniie 3, 1 etazh, Гребнево 141196 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.443024	37.747818	Натали Отель	Домодедово Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.81366	38.9752	Гостиница Лиаз	Галочкина улица, д. 5, Орехово-Зуево 142602 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.88496	37.43933	Garden House	Snt Poima 125, Химки 141407 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.53831	37.71766	Отель Молния	ул. Ермолинская д. 15, Видное 142701 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.981956	37.281334	Мини-гостиница Stay House Hayatt	дом 17, Елино 141440 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.277607	38.056034	Гостевой дом на Радонежской	ул. Радонежская 7, Сергиев Посад 141300 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.02369	35.94895	Motel on Novo-Soldatskaya 25	ulitsa Novo-Soldatskaya 25, Волоколамск 143600 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.9122	36.862514	Гостевой дом "Андреевское"	Западная ул., 6, Истра 142215 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.57483	39.54827	Shaturaholl	Prospekt Il'icha 6, Шатура 140700 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.552345	37.693268	Жили-Были	Школьная, 79А/3, Видное 142703 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.19579	38.05695	Петровский Дворик	село Воздвиженское, д. 76, Воздвиженское 141362 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.6895	37.871605	Hotel Lyubertsy	Oktyabr'skiy Prospekt Dom 91/97, Люберцы 140000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.52624	36.42114	Kubinka Fishing Park	Александровские пруды, 1, Кубинка 10100 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.552567	36.026337	Пансионат "Янтарь"	Макарово 143200 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.906044	37.481426	Love Hotel	Совхозная, 27, Химки 141406 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.49731	38.18133	Экспотель	ул. Киевская, 20 А, Дорогомилово 121165 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.84175	37.14575	Хуторок	ул. Школьная, 111а, Козино 143430 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.83017	37.91689	Белуга	Щелковское шоссе, 3а, Балашиха 143900 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.046112	36.877464	База отдыха "Флора Парк"	Пятницкое шоссе, 42 км, Трусово 141534 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.88674	37.42692	Mini Hotel Uyut	Panfilova Ulitsa 1, Химки 141407 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.161484	37.939804	СПА ОТЕЛЬ АШУКИНО	Школьная,   2, Ашукино 141250 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.54413	37.673344	Отель Делюкс	Героя РФ В.А. Тинькова, д. 31 В, Видное 142702 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.350197	38.619476	Парк-отель Ёлочка	Спасская, 4, Маришкино 140205 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.077923	37.72767	Глэмпинг Под небом	Пестовское водохранилище, п. Тишково 141232 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.807335	37.330387	Арт Хостел Ван Гог	Улица Строительная 3А, Красногорск 143405 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.861946	38.50041	Гостевой дом "Зеленый шум"	Картонный тупик, 1, Ногинск 142400 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.739277	37.00392	ОТЕЛЬ Горка	с. Аксиньино, д.163 в терминале комплекса вертодрома Горка, Аксиньино 143031 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.323376	37.82873	Отель Госфильмофонда	проспект Госфильмофонда мкр. Белые Столбы, Домодедово 142050 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.385983	36.729992	ФабрикантЪ	площадь Свободы, 6, Наро-Фоминск Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.816433	37.847607	Отель MarianHall	квартал Щитниково, 36, Балашиха 143912 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.495804	37.576466	Лион	Восточная,  4, Щербинка 142172 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.69953	37.85785	Атэкс	Октябрьский проспект, 213, Люберцы 141000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.5609	37.429462	Усадьба Красивая	В 90 км. от МКАД, Запрудня Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.99243	37.32235	Гостевой Дом Каскад	ул. Новая, 21А, Пикино 141580 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.56801	38.22515	Усадьба	улица Михалевича, дом 72, Раменское Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.45519	37.92028	Гостевой дом "Талисман"	п. Истомиха, 7, Истомиха 142034 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.88901	38.903866	TheDvor	СНТ Старт-2, Малая Дубна 142631 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.915813	37.410267	Жемчужина	Калужская улица, дом 5/3, Серпухов 142200 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.525387	37.802	Южный Дворик	мкр. Южные горки квартал 1 дом 206, Горки Ленинские 142034 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.62957	37.2155	Оздоровительный Комплекс Московского Метрополитена	ул. Железнодорожная, 12, Лесной Городок 143080 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.31214	36.63142	Вдохновение	ул.Преображенская стр 2, Селинское 141600 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.25018	37.974	АДАМАС	Улица Лихачева, дом 4, Хотьково 141371 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.87723	37.978535	База отдыха Город N	ДНТ Купол 2009, 32, Медвежьи Озера Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.59028	38.19859	Гостевой дом на Королева	Королева 15А, Раменское 140104 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.74453	37.23337	Клинический санаторий  Барвиха	Бородинская ул., Барвиха 143083 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.935036	38.78965	Center of Ecotourism Berkhino	Берхино 140516 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.909298	36.821346	Новая Истра	в 42 км от МКАД, с. Лучинское 143520 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.675564	37.31537	Вырубово	деревня Вырубово, дом 111, Одинцово 143005 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.95497	37.51211	Гостиница "Плавотель"	Набережная улица, д. 24 Клуб "Водник", Долгопрудный 141720 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.08955	38.79625	Partizan Hotel	улица Партизан, д. 69, Коломна 140408 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.25287	37.84066	Гостиный Двор На Хуторке	Каширское шоссе 44 км, вл1 мкр "Западный", Домодедово 142000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.419888	37.533783	Подмосковье-Подольск	Клемента Готвальда улица, д. 1/42, Подольск 142117 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.44395	37.67566	Гостиный дом Атлас	Шоссейная, д. 65, Домодедово 142030 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.91256	37.41034	Ока	Ворошилова улица, д. 128, Серпухов 142200 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.630222	36.97838	Гостиница Вяземград	Можайское шоссе, 144, Большие Вязёмы 143040 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.39713	37.81538	гостиница 'ЧАСЫ'	ул. Рощинская 73а, Домодедово Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.00891	37.47094	Гостиница Iceberg House	Новая ул., 1А, Лобня 141580 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.3274	36.70647	Уютный дом на Московской мини-отель	Московская улица, д. 32, Клин 141607 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.547115	36.667374	Kubinka Fishing Park	ул. Александровские пруды, д.1 Деревня Асаково, Кубинка 101000 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.901295	38.074177	Отель ″Атриум″	ул. Пристанционная, 6, Ступино 142800 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.33625	36.73166	Golden Park	ул. Красная, 48, Клин 141601 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.69546	37.87295	Отель Искра	Улица 8 Марта 4А, Люберцы 140007 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.836365	37.26384	Авшар Клуб	ул. Ново-Никольская, 2A, 2Б мкрн. Опалиха, Красногорск 143400 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.954685	38.0501	Городок	Институтская, 12, Фрязино 141190 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.903652	37.47767	Мини-отель "Левобережный	ул. Совхозная, 25, Химки 141406 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.22402	37.0216	Сенеж	Тимоновское шоссе, Солнечногорск 141503 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.30838	38.135258	Блинная Гора	Вознесенская, 15, Сергиев Посад 141300 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.41234	37.83844	Aurora Mini Hotel	Zhukovskogo 14/18 Near Domodedovo Airport, Домодедово 142007 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.943176	38.21119	Пансионат Дружба	Громково 142431 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.27893	37.4849	Hotel XL Complex	Шлюзовой переулок 1, Яхрома 141840 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.547047	37.859413	Парк-отель «Орловский»	13 км от МКАД по Каширскому шоссе Богданиха, Орловский проезд, Богданиха 142714 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.634766	36.310627	Эко-отель "Актер-Руза"	Staraya Ruza 143151 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.911716	36.860683	Найс Хостел	ул. Главного конструктора Адасько, 7/3, Истра 143500 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.265793	36.7241	Изумруд	пгт Деденево 143325 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.774296	36.07738	Санаторий Русь	Палашкино Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.52626	37.44682	Клуб-отель Воскресенское	7км от МКАД по Калужскому шоссе, п. Воскресенское 108803 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.983154	37.49503	Диадема Шереметьево гостевой дом	ул. Центральная, 1 / 2 мкр.Шереметьевский, Долгопрудный 141720 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.92243	37.76864	Парилкин	улица Силикатная, дом 27, Мытищи 141006 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.00549	38.383106	Гостиница НЦЧ РАН	Школьный бул., 1 А, Черноголовка 142432 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.92814	37.19022	Дрим Хауз Юрлово	Malinovaya Ulitsa 29, Юрлово 141544 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.66845	37.86267	Hostel Meduza	3-y Pokrovskiy proyezd ap 2, Котельники 140053 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.4887	37.7513	Ямской	Почтовая, дом 17, Ям 143030 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
56.32783	36.72541	Гостиница ВиП	Мира ул., 25, Клин 141612 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.2886	37.76823	Дом отдыха Москвич	д. Зеленая Роща, Домодедово Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.84193	38.05583	Пансионат Соколова Пустынь	Соколова Пустынь 142816 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.837715	38.159412	Гостиница "Домашняя"	Ulitsa Malaya Posadskaya 19/1, Кашира 142900 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
55.821087	37.3769	Lucky People Hostel	26 Krasnogorskiy Bulvar Entrance from the river side, Красногорск 143405 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
