Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
64.60045	30.575575	Фрегат	Приграничное шоссе, д. 13, Костомукша 186931 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79223	34.36337	Отель "Центральный"	ул. Красная, 34 A, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.031902	32.65397	Karju Kala	ул. Ладожская, 9, Нурмойла 186004 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78809	34.38414	Гостиница Акватика	ул. Пушкинская, 7, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.56224	30.382755	Хутор Ярви	Кортела 186724 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.794853	36.498447	Отель Онего	ул. Пионерская, 97, Пудож 186150 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78475	34.39071	Гостиница "Ауринко"	ул. Луначарского, д. 3 набережная Гюллинга, 7, Петрозаводск 185014 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.70091	30.69135	Hostel Stars	Ул. Комсомольская 8, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.499756	35.04629	Вепсский хутор	ул. Скалистая,19, Кварцитный 185512 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.60964	30.567839	Гостиничный комплекс "Ладожская Усадьба"	ул.Озерная, 1, п. Ниэмелянхови 186792 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.479225	30.220625	Парк-отель Sorola Village	Россия, Республика Карелия, Лахденпохский муниципальный район, Мийнальское сельское поселение, поселок Сорола, д.1902, Сорола 186733 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.78893	34.36116	Гостиница "Северная"	пр-кт Ленина, 21, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.702347	30.710903	Гостиница "Пийпун Пиха"	Промышленная улица, д. 44, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.69594	30.6773	Guest House Na Vyborgskom	Vyborgskoe Shosse, 84, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.940006	30.586353	Mini-Gostinitsa Yuliya	Mramornaya 3, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.67963	30.755306	Загородный клуб Ламберг	Derevnya Lamberg, 44, Сортавала 186792 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.77996	30.74658	Gourmet-hotel Wild Chocolate	Poselok Kiriavalakhti, Сортавала 186790 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.209167	33.99081	Марциальные ключи	пос. Марциальные воды, Петрозаводск 185901 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.944702	30.58126	Карел	14 Ulitsa Naberezhnaya, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.803467	33.8716	Комплекс Karjala Park	406-й км трассы "Кола" Санкт-Петербург - Мурманск Первомайский пр-т., д.30, офис 28, Петрозаводск 185031 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.95657	34.198776	Shuyskaya Chupa Resort Village	Шуйская Чупа 185504 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.937225	30.592615	Гостевой дом Царь Горы	ул. Лесопильная, 1 A, Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.786343	34.391644	СПА Отель «Карелия»	Гюллинга набережная, д. 2 near Onego Lake, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
62.832188	34.808872	Загородный клуб Большая Медведица	в 20 м от Онежского озера и в 30 км от г.Медвежьегорска (п. Войгуба), Медвежьегорск 186353 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79886	34.36743	Клубный отель Прионежский	Федосовой улица, д. 46, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.875988	33.240524	Денисов мыс	Суоярвское шоссе 67 км д. Алекка, Алекка 186137 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.99268	30.786785	База отдыха Черные камни	Киркколахти 186000 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.784306	34.346115	Piter Inn Petrozavodsk	Площадь Гагарина, 1, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.795666	34.37239	Отель Cosmos Petrozavodsk	ул. Куйбышева, 26,, Петрозаводск 185035 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.923336	30.568424	Holiday Park Ruskeala	Рускеала 186759 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.79021	34.39095	Отель Фрегат	пр. Карла Маркса, 1А, Петрозаводск 185005 Россия	Средства размещения	Гостиницы и санатории	2020-10-22
61.73172	30.699884	Гора Паасо	Сортавала 186790 Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.7874	34.364132	Национальный музей Республики Карелия	Ленина площадь, д. 1, Петрозаводск 185035 Россия	Развлечения	Музыка и искусство	2020-10-22
61.790558	34.38956	Памятник Петру I	Петрозаводск Россия	Развлечения	Музыка и искусство	2020-10-22
61.787952	34.381958	Музей изобразительных искусств Республики Карелия	Карла Маркса проспект, д. 8, Петрозаводск 185035 Россия	Развлечения	Музыка и искусство	2020-10-22
60.917408	31.572197	Озеро Ладога	Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.701183	30.691645	Культурно-выставочный центр имени Гоголева К.А.	ул. Комсомольская д. 6, Сортавала 186790 Россия	Развлечения	Музыка и искусство	2020-10-22
61.915787	30.626572	Рускеальские водопады	Рускеала Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.78053	34.414856	Морской музей клуба "Полярный Одиссей"	ул. Ригачина, д. 37б, Петрозаводск Россия	Развлечения	Музыка и искусство	2020-10-22
61.80035	34.33036	Зоокомплекс Три Медведя	ул. Мурманская, д. 26, оф. 57, Петрозаводск Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.370556	30.904165	Валаам Остров, Природный Парк	Валаам Остров, Центральная улица, д. 24, Сортавала 186756 Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.944706	30.581263	Горный парк "Рускеала"	Turn Mear 21km To the Gorniy Park, Рускеала 186759 Россия	Развлечения	Активные развлечения	2020-10-22
62.26771	33.980667	Государственный заповедник Кивач	ул. Заповедная, 14. п. Кивач Россия	Развлечения	Зрелищные развлечения	2020-10-22
61.79139	34.38311	Набережная Онежского озера	Онежская набережная, Петрозаводск Россия	Развлечения	Музыка и искусство	2020-10-22
