Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
53.54435	49.3696	Крендель	40 лет Победы, 9, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.36051	51.33396	BeerЁза	Советская,  Д.103, Отрадный 446306 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54435	49.3696	Белый фартук	40 лет Победы, 34а, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.59177	49.57966	Лесной пир	ул. Центральная 1, Рассвет 445130 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.206837	50.196693	PloveBerry	Дыбенко, 30, Самара 443000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22814	50.28262	Чаша	ул. Победы, 90, Самара 443058 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50769	49.42256	Кухмистръ	Ленина, 44 к3, Тольятти 445022 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Pizza SW	Максима Горького, 115, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19175	50.22051	Gellert	ул. Советской Армии, д. 200, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18634	50.11291	Тандыр	Буянова, 135б Отдел 11, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53591	49.28845	Бермуды	Курчатова бульвар, 12Б, Тольятти 445036 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.258938	50.217415	Красный Халат	пр-кт Кирова, 419А Поляна Фрунзе, Самара 443031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53933	49.35825	Ямакаси	70 лет Октября, 60а, Тольятти 445031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.517757	49.272755	Суши-Бум	Революционная, 52а, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20015	50.12514	Сицилия	Арцыбушевская, 182/1, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14233	50.18104	Шашлычный Двор	Южное шоссе 8 км, 1, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.185326	50.095024	Идол	Молодогвардейская ул., 66, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19944	50.113674	Вкусная Компания	​Садовая, 212Б, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21584	50.15063	Суши 100	проспект Масленникова, 14, Самара 443056 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
51.889427	54.856224	Filimonov	Ленинская, 116, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21458	50.16586	GoldRoom	Революционная, 75, Самара 443086 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49861	50.03548	Красная поляна	Федеральная трасса М5 1012 км, 2, Курумоч Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19175	50.22051	У Бабушки Арины	Советской Армии, 216а, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54426	49.36293	Додо пицца	ул. Яшина, 16, Тольятти 445047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51128	49.42261	Ветерок	ул. Сухова, 2А, Подъём-Михайловка Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.540554	49.360977	Ресторан честных цен	40 лет Победы, 26, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49919	49.40364	Меркурий	Баныкина, 27, Тольятти 445021 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18634	50.11291	Ташкент	Буянова, 135Б, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53492	49.28082	Суши Бум	Юбилейная, 40 ТРК "Вега", 2-й этаж, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19665	50.15949	ШИК	Мориса Тореза, 67б, Самара 443069 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Via Veneto	Ново-Садовая, 4, Самара 443100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.4938	50.39388	Светлое	Коммунистический пер, 3, Красный Яр 446370 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1046	49.94822	Шерхан	Горького, 41в, Новокуйбышевск 446200 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47626	49.36862	Наше Кафе	Комсомольское шоссе, 39, Тольятти 445003 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.24565	50.21165	Два Kапитана	Аминева, 28 , Самара 443125 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14623	48.45845	Блинная	Пер.Достоевского 19 ТЦ "Пассаж", 1 этаж, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.497543	49.471012	Очаг	Матросова, 95, Тольятти 445008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.526	49.32406	Мельница	Свердлова, 53, Тольятти 445026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20395	50.14658	Евростоловая	Московское шоссе, 4 к14, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54435	49.3696	Суши Весла	40 лет Победы, 9, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.231503	50.200413	PIZZA KIT	22 Партсъезда, 166, Самара 443090 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18614	50.13247	У Татьяны	Мечникова, 52, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20542	50.12933	Кафе космической еды	проспект Ленина 21 Парк Самара-космическая, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50455	49.290257	Kokon	ул. Степана Разина, 66а, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Сэндвич	Московское шоссе, 15Б, Самара 443080 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18178	50.09489	Пельменная 1	Галактионовская ул. , д.71, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17903	50.08549	Бристоль	Фрунзе, 67/69, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17903	50.08549	Блинка	Фрунзе, 96, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22397	50.19768	Веста	Стара-Загора, 118а, Самара 443087 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19455	50.09556	Столовая №1	Красноармейская, 1 корп. 2, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.534534	49.32003	Папа Пекарь	Дзержинского, 21, Тольятти 445039 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20068	50.142303	Cook & Look	Дачная, 2/2, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50532	49.29661	Золотой Дракон Цзиньлун	Приморский бульвар, 45, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17993	50.09104	Весна	Молодогвардейская, 92, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20596	50.11229	Маяковка	Маяковского, 2, Самара 443071 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.552082	50.295887	Сосновый бор	Самара-Ульяновск трасса 62 км, 1, Жареный Бугор 446361 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.261955	50.231586	Эко-кафе Сансара	9-я просека 5, линия 114, Самара 443031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20633	50.12784	Старый рояль	ул. Ново-Садовая, 295, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.198643	50.11235	ГОСТ	Садовая, 210, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50994	49.39569	Sushi'n'roll	Ушакова, 36, Тольятти 445010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20378	50.20358	Камбуz	Карбышева, 29, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.49806	49.42152	Вершина	Баныкина, д.21б, Тольятти 445000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50244	49.39793	Милано	Белорусская, 13, Тольятти 445020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19991	50.106403	Seven	Молодогвардейская, 135, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26452	50.21951	Жили-Были	Демократическая, 23, Самара 443115 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Белый попугай	Революционная, 54Б, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.27518	50.26915	Cinnabon	Московское шоссе 24 км, 5, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19159	50.17464	KFC	ул. Аэродромная, 47а Аврора Молл, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.191402	50.137016	Скалка	Карла Маркса, 177Б, Самара 443079 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2058	50.11035	Конь в Пальто	Волжский проспект, 19, Самара 443071 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.196175	50.124508	Puri Пекарня Кафе	ул. Буянова, 135б, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.211094	50.15676	Гриль-кафе Сербия	пр. Масленникова, 14, Самара 443056 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2019	50.10958	Чайхана Ай-Вай	ул. Молодогвардейская, 153, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18634	50.11291	Бульончик	Буянова, 13, Самара 443041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.514442	49.225594	Mews	ул. Советская, 1А, Приморский Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5411	49.40781	Sushi Cool	Ленина, 125, Тольятти 445017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18996	50.10087	Огород	ул. Галактионовская, дом 68, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.27739	50.25916	Чинар	Тувинская, 30, Самара 443095 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19154	50.08632	Music box	Некрасовская, 63, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21048	50.1212	Алладин	Волжский проспект, 45 лит 2, Самара 443071 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.534534	49.32003	Pizza Riva	Дзержинского, 54, Тольятти 445042 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.556633	49.21668	Жигулевская долина	Южное шоссе, 165, Тольятти 445043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19665	50.15949	Бирюсинка	Мориса Тореза, 121, Самара 443074 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19068	50.190468	Папа Джонс	ул. Аэродромная, 47А, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51255	49.22949	Горис	Советская, 26, Приморский 445142 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.505512	49.556034	Лесная Сказка	Федеральная трасса М5 977 км, 1, Тольятти Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20208	50.11322	Мушмула	Галактионовская, 132, Самара 443100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.23589	50.22122	Золотая Корона	ул.Стара Загора 130 Торговый центр"Нива", Самара 443114 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.47159	49.59007	Мавританский дворик	ул. Лесная, д. 3б, Тольятти 445004 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.123272	48.40756	Барбарис	Проспект 50 лет октября 24Д, Сызрань 446028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21394	50.14569	Усадьба	Ново-Садовая, 158а, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.212242	50.12886	Александрия	Осипенко,  д. 3 Stroenie 1, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19175	50.22051	Красный халат	Советской Армии, 151, Самара 443090 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Via Veneto	Ново-Садовая, 305а, Самара 443011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53718	49.27705	Карамель	Революционная, 28а, Тольятти 445026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22397	50.19768	Макдоналдс	Стара-Загора, 142г, Самара 443114 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.54773	49.33107	Поручикъ Голицынъ	Автостроителей, 66, Тольятти 445044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51039	49.39586	Кухмистръ	Комсомольская, 125а, Тольятти 445017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18847	50.09867	Chick in China	Некрасовская, 62, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.534534	49.32003	Starway	Дзержинского, 30, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53933	49.35825	Дом кофе	ул. 70 лет Октября, 49, Тольятти Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20581	50.17834	Burger King	Дыбенко, 30, Самара 443045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19073	50.18803	Макдоналдс	Аэродромная, 47а, Самара 443070 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51097	49.4156	Папа Пекарь	Гагарина, 14, Тольятти 445017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52649	49.279	Кондитерская AMAKS	ул. Юбилейная,  6, Тольятти 445026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.38283	50.1737	Искра	2-й квартал, 1, Самара 443048 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.26224	50.21723	Солнечный рай	Демократическая, 7, Самара 443031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20762	50.198322	Кофе Джой	ул. Ново-садовая, 160м ТЦ Мега Сити, Самара 443027 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22565	50.15139	Дети Лейтенанта Шмидта	Лейтенанта Шмидта, 1в, Самара 443068 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.40199	49.54334	Евразия	Радиозаводская, 7, Жигулевск 445359 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1873	50.11578	Ерши	Никитинская, 96, Самара 443041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22397	50.19768	Амстердам	Стара-Загора, 149а, Самара 443087 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.28657	50.28316	Первакъ	Московское шоссе 19 км, 8, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22798	50.17791	Фа-Соль	Ульяновская, 52, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.189182	50.102707	Burger Bar	Ул. Самарская,72, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20192	50.16219	От фонаря	Гагарина, 103, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.11123	49.95682	Ресторан Воздух	ул. Чкалова, 3 Отель-бар Воздух, Отрадный Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.203262	50.156597	Divini Caffe	Московское шоссе, д. 17 ТЦ Вертикаль, 3-й этаж, Самара 443013 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.261673	50.22512	Папа Рядом Гастропаб	Зои Космодемьянской, 21, Самара 443122 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20862	50.15758	Сицилия	Гая, 37, Самара 443086 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21292	50.124687	MEDUZA cafe	Лесная, 23/2, Самара 443071 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19285	50.10229	Медвежий угол	Красноармейская, 35, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.537437	49.315346	Здрасьте Счастье	Ворошилова, 15, Тольятти 445044 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17903	50.08549	Чайковский	Фрунзе, 111, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19159	50.17464	33 пингвина	ул. Аэродромная, 47A 4 этаж, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.1791	50.08683	Петровский	Чапаевская, 201, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.482674	49.459682	Милано	Механизаторов, 31а, Тольятти 445046 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14708	48.45533	Tabasco	ул. Советская, 11/13, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.29406	50.27786	Мельница	Озёрная, 1, Самара 443028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21437	50.12558	Ресторан Скрябин	ул. Лесная, 23 набережная Осипенко, Самара Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21258	50.22939	Шашлык Хаус	Вольская, 94, Самара 443009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19838	50.190098	Фуд корт №1	Авроры, 114А/2, Самара 443079 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20868	50.12089	Маккафе	Полевая, 15, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.50686	49.26858	Фа-соль	Приморский бульвар, 43, Тольятти 445057 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.190163	50.090584	Будь Что Будет	Куйбышева,  100, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21394	50.14569	Додо Пицца	ул. Ново-Садовая, 8a, Самара 443027 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.24143	50.18468	Грильяж	Солнечная, 53, Самара 443029 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Жемчужина	Максима Горького, 103, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18634	50.11291	Кафе Грузинской Кухни	Буянова, 135Б, Самара 443030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.0965	49.95505	Susumi	ул. Сафразьяна, д. 3, Новокуйбышевск 446206 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19221	50.09463	Balkan Place	ул. Фрунзе, 143, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20686	50.20367	Дежавю	Карбышева, 61а, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17993	50.09104	Чашка к чашке	ул. Молодогвардейская, 153, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20648	50.12548	Имерети	ул. Ново-Садовая, 4, Самара 443100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20615	50.12491	Ami	Ново-Садовая, 31, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Маяк	Максима Горького, 78а, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51308	50.1568	Starbucks	Аэропорт Курумоч, Курумоч 443545 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19225	50.11447	Халабуда	Арцыбушевская, 40, Самара 443041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19058	50.09111	Наше место	ул. Куйбышева, 121, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21347	50.13072	Biscuit	Осипенко, 3, Самара 443110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.525703	49.279064	Террасса	Юбилейная, 6, Тольятти 445029 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.18178	50.09489	Ресторан Европа	ул. Галактионовская,171, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19665	50.15949	Додо Пицца	ул. Мориса Тореза, 13A, Самара 443082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.37032	51.33962	Трактир Фон Вакано	ул. Первомайская, 42, Отрадный Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.525394	49.274544	Чайхана Lounge №1	ул. Революционная, 32, Тольятти 445026 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20882	50.23043	Bonfix	Свободы, 3, Самара 443066 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53541	49.349064	БАР-КЛУБ "ШТАНЫ"	ул. 40 лет Победы, 50Б, Тольятти 445030 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51834	49.42487	МакДоналдс	Победы, 29 ст1, Тольятти 445009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
52.9257	49.67158	Территория Правильных Напитков	ул. Красноармейская, 2, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20192	50.16219	Олимпия	Гагарина, 56, Самара 443079 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53369	49.3191	Дом Хинкали	Дзержинского 21 ТРК Капитал, Тольятти 445039 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21876	50.15739	Лапша	Ерошевского, 15, Самара 443056 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51509	49.3014	Тарелка Столовая	ул.Фрунзе,  14Б БЦ Квадрат, Тольятти 445041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2235	50.17951	Ирландский ресторан-паб Асгард	ул. 19 Партсъезда, 11, Волжский Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.53462	49.28136	Штаб квартира	ул. Юбилейная, д. 8, Тольятти 445028 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.199425	50.113758	Кондитерская Марии Волик La Tarta	ул. Садовая, 212Б, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19389	50.0888	Россия	Максима Горького, 82, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51393	49.82469	Вкус жизни	Садовая, 256, Самара 443001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.51774	49.31252	Макдоналдс	ул. 40 лет Победы, д. 69, Тольятти 445040 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19879	50.10749	ВАУ бар	Красноармейская, 1А, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.206303	50.203545	СъелБыСам	Карбышева, 61, Самара 443067 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.200726	50.099155	У Вакано	Волжский проспект, 4 к2, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.14708	48.45533	Белый кот	Советская, д. 9, Сызрань 446001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.21924	50.22545	Царь Салтан	ул. Ставропольская, 78/52 на пересечении со Средне-Садовой 52, Самара 443016 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.48646	49.476444	La Fattoria	ул. Громовой, 24, Тольятти 445008 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.17903	50.08549	Суши-Шоп	ул. Фрунзе, 97/99, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.187103	50.09907	Cheer Duck	3-ya Proseka St., 63, Самара 443031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.22397	50.19768	Ресторан-Бар "Жигули"	Стара-Загора, 142Б, Самара 443114 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.20449	50.15967	Баскин Роббинс	Московское шоссе, 15Б, Самара 443080 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.2333	50.200832	Мушмула	Московское шоссе, д. 81б Park Haus, Самара 443111 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.191452	50.121037	Ресторан-Бар ДОМ 68	ул. Агибалова, 68, Самара 443041 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.19609	50.16799	Додо Пицца	Шостаковича, 7, Самара 443010 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.516384	49.286423	Чайхана Айва	Новый проезд, 3, Тольятти Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.52363	49.39783	Buon Giorno	Карла Маркса, 47, Тольятти 445011 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.5009	49.35785	Silva	Лесопарковое шоссе, д. 42, Тольятти Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
53.46369	49.63958	BURGERPALICH	ул. Куйбышева, 96, Самара 443099 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
