с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,АбсолютЪ,"Сормовское ш., д. 15 А, Нижний Новгород 603074 Россия",56.321033,43.92925
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Быстрые перекусы,Фастфуд",Очаг,"Большая Покровская ул., 44б, Нижний Новгород 603000 Россия",56.31733,43.99534
2020-10-22,Нижегородская область,Арзамас,Рестораны,,,Кафе Да Винчи,"ул. Победы, д.19, Арзамас Россия",55.42324,43.81546
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Александровский сад,"Георгиевский съезд, д. 3, Нижний Новгород 603005 Россия",56.32975,44.02396
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,ДжорДжия,"ул. Большая Покровская,  2, Нижний Новгород 603005 Россия",56.325237,44.003613
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Тутовка,"ул. Рождественская, 26, Нижний Новгород 603001 Россия",56.328148,43.9872
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Trattoria Fettuccine,"Студёная ул., 7, Нижний Новгород 603000 Россия",56.318085,44.0002
2020-10-22,Нижегородская область,Бор,Рестораны,,Кафе,Кафе Чашка,"ул. Ленина, 150, Бор Россия",56.355705,44.06202
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Печка,"Циолковского проспект, 32, Дзержинск 606029 Россия",56.232533,43.434845
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Ресторан Дача,"пр. Циолковского, 65А, Дзержинск Россия",56.226963,43.412678
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Море & More,"ул. Большая Покровская, 7/10, Нижний Новгород Россия",56.32528,44.003433
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Море & More,"ул. Родионова, 189/24, Нижний Новгород Россия",56.32206,44.04358
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Домашняя Италия,"ул. Родионова,187 В, Нижний Новгород Россия",56.306988,44.07772
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Sud&Cie,"ул. Горького, 115 Отель Ibis, Нижний Новгород 603006 Россия",56.31511,44.000565
2020-10-22,Нижегородская область,Арзамас,Рестораны,,,Рандеву,"ул. Парковая, д. 1В, Арзамас Россия",55.40503,43.826237
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ацумари,"Родионова ул., 189/24, Нижний Новгород 603087 Россия",56.30426,44.079117
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Moon Cafe,"ул.Алексеевская 4, Нижний Новгород 603005 Россия",56.325348,44.005985
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,Макдоналдс,"Максима Горького площадь, 2, Нижний Новгород 603000 Россия",56.31533,43.992016
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Бар,Паб",Кафе ДК,"пл. Минина и Пожарского, д. 2/2, Нижний Новгород 603005 Россия",56.325752,44.004932
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Кинза,"Бутлерова, 3, Дзержинск 606000 Россия",56.241188,43.45469
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ost Indian Company,"Рождественская, 41/6, Нижний Новгород 603001 Россия",56.32773,43.98506
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Гранат,"Казанское шоссе, 29, Нижний Новгород 603163 Россия",56.276558,44.08393
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Одесса,"Московское шоссе, 142, Нижний Новгород 603028 Россия",56.31366,43.87941
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Сулугуни,"Казанское ш., 12/1 ТЦ Лагуна, Нижний Новгород 603163 Россия",56.287594,44.077526
2020-10-22,Нижегородская область,Выкса,Рестораны,,,Винегрет,"м-он Жуковского 6Г, Выкса 607062 Россия",55.335075,42.20165
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,La Terrasse,"Казанское шоссе, 11, Нижний Новгород 603087 Россия",56.290344,44.073235
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,Жёлтый ШКАФ,"проспект Гагарина, 14, Нижний Новгород 603057 Россия",56.303307,43.98508
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан-Cад ПАХЛАВА,"Алексеевская,17/15 Вход на пересечении улиц Октябрьская и Алексеевская, Нижний Новгород 603006 Россия",56.32213,44.00416
2020-10-22,Нижегородская область,Дивеево,Рестораны,,,"Кафе ""Олимп""","ул. Арзамасская, 51/2, Дивеево Россия",55.044765,43.258835
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Moloko Сlumba,"Гагарина проспект, 32, Нижний Новгород 603098 Россия",56.297318,43.98434
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,New York,"Стригино, АЭРОПОРТ, Нижний Новгород 603056 Россия",56.21946,43.79153
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,НЭКО,"ул. Алексеевская, 25, Нижний Новгород Россия",56.321167,44.00373
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Плакучая Ива,"Нижневолжская Набережная, 23, Нижний Новгород 603001 Россия",56.327908,43.982418
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Дон Батон,"пр.Чкалова, 23 ТЦ ""Юбилейный"", 3 этаж, Дзержинск 606000 Россия",56.23945,43.4623
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Бар,Берлускони,"ул. Большая Покровская, 52 ТЦ ""Лестница"", 3 этаж, Нижний Новгород 603000 Россия",56.316647,43.99472
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Ланселот,"Мира бульвар, 17а, Нижний Новгород 603086 Россия",56.32867,43.9545
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Домашняя ИталияTest,"Казанское шоссе, 11, Нижний Новгород 603087 Россия",56.290565,44.073605
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Хуторянка,"Ярошенко, 7Б к1 зоопарк ""Лимпопо"", Нижний Новгород 603035 Россия",56.334324,43.854843
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Chef's bistrot,"Минина, 33, Нижний Новгород 603155 Россия",56.324192,44.03042
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Italica,"проспект Молодежный, 2а, Нижний Новгород Россия",56.24257,43.86276
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Кафе,Паб",Буфет,"Ошарская ул., 14, Нижний Новгород 603006 Россия",56.320557,44.009956
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Pasta&Pizza,"Пискунова, 11, Нижний Новгород 603005 Россия",56.323997,44.004
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ты+Бургер,"ул. Веденяпина, 1А, Нижний Новгород 603016 Россия",56.239525,43.866215
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Пельменная,"Ленина проспект, 66, Дзержинск 606010 Россия",56.237217,43.46232
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Бавария,"Политбойцов ул., 8, Нижний Новгород 603138 Россия",56.26077,43.85322
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Ле Солей,"Гайдара, 61, Дзержинск 606029 Россия",56.248913,43.446148
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Самурай,"Циолковского проспект, 19а, Дзержинск 606025 Россия",56.23603,43.45321
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Wolkonsky,"Большая Покровская 24/26, Нижний Новгород 603005 Россия",56.32093,43.99937
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,Вспышка,"Алексеевская, 3, Нижний Новгород Россия",56.322926,44.004845
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Бар,Паб",BEERлога,"ул. Рождественская, 24, Нижний Новгород 603001 Россия",56.328426,43.988716
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Сулугуни,"пр. Гагарина, 105 А ТЦ ""Гагаринский"", Нижний Новгород Россия",56.23528,43.951805
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Smorodinn Restaurant&Lounge,"Театральная пл., 1, Нижний Новгород 603005 Россия",56.324734,44.00146
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Бар,Паб",ТрактирЪ на Рождественской,"Рождественская,  32, Нижний Новгород 603001 Россия",56.32753,43.9856
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан  Синема,"Советская ул., 12 Маринс Парк Отель, Нижний Новгород 603086 Россия",56.325424,43.95854
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Cafe El Rancho,"ул. Минина, 10 В, Нижний Новгород Россия",56.32905,44.00963
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ока,"Гагарина проспект, 27, Нижний Новгород 603057 Россия",56.294132,43.978306
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,MESTO NEVAZHNO,"Белинского,  63, Нижний Новгород 603006 Россия",56.31695,44.01984
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Фастфуд,Паб",Smoking Lounge,"ул. Белинского, 9/1, Нижний Новгород 603000 Россия",56.3081,43.99
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,КабанчикЪ,"Луначарского ул., 25 (Московский вокзал), Нижний Новгород 603002 Россия",56.322,43.948563
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Итальянский ресторан Il Tempo,"Волжская набережная, 23а Казанское шоссе, 6, Нижний Новгород 603159 Россия",56.29355,44.076157
2020-10-22,Нижегородская область,Балахна,Рестораны,,,Хачапури тетушки Марико,"Советская пл., 16, Балахна 606400 Россия",56.493073,43.611828
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Butch&Dutch,"Нижневолжская набережная 21, Нижний Новгород 603000 Россия",56.327114,43.980858
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Гофре,"ул. Алексеевская, 13Д, Нижний Новгород 603005 Россия",56.3232,44.004105
2020-10-22,Нижегородская область,Дивеево,Рестораны,,,Раздолье,"пл. Благовещенская, стр. 1, Дивеево Россия",55.03254,43.234745
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Vinedo,"Октябрьская площадь, 1, Нижний Новгород 603005 Россия",56.323147,44.00909
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Бокончино,"Алексеевская ул., 10/16, Нижний Новгород 603005 Россия",56.322353,44.005634
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Бермудский треугольник,"ул. Ильинская, д. 45а, Нижний Новгород Россия",56.32258,43.9897
2020-10-22,Нижегородская область,Арзамас,Рестораны,,,"Кафе ""Афоня""","ул. Заводская, 4 А, Арзамас 607220 Россия",55.39276,43.86959
2020-10-22,Нижегородская область,Выкса,Рестораны,,,SushiMyaso,"Ул. Ленина, 15, Выкса 607060 Россия",55.317,42.175915
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Самурай,"Большая Покровская,59/2, Нижний Новгород 603000 Россия",56.316166,43.993748
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Кавказский дворик,"Московское шоссе, 142, Нижний Новгород 603028 Россия",56.32351,43.94757
2020-10-22,Нижегородская область,Кстово,Рестораны,,,Генацвале,"Первостроителей пер, 1А, Кстово 607650 Россия",56.154358,44.20553
2020-10-22,Нижегородская область,Выкса,Рестораны,,,"Кафе ""La'Пушка""","ул. Ленина, 7, Выкса 607060 Россия",55.315872,42.181206
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Покровка,"Большая Покровская ул., 22, Нижний Новгород 603005 Россия",56.32105,44.00004
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Сушечная,"Ленина проспект, 66, Дзержинск 606010 Россия",56.24604,43.42377
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Султан Сулейман,"ул. Рождественская, 30, Нижний Новгород Россия",56.32952,43.99733
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Осетинские пироги,"Деловая, 24 к1, Нижний Новгород 603087 Россия",56.30738,44.052647
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Два капитана,"Победы бульвар, 2/60, Дзержинск 606000 Россия",56.23744,43.45443
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Розас,"Зеленский съезд 8/10, Нижний Новгород 603001 Россия",56.329487,43.9965
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,У Ирины,"Федеральная трасса М7 398 км, 1, Нижний Новгород 606000 Россия",56.30005,43.51654
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Top Hot Dog,"ул.Минина 2/8, Нижний Новгород Россия",56.32905,44.00963
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,Едок,"Окский Съезд, 2, Нижний Новгород 603022 Россия",56.30667,43.98284
2020-10-22,Нижегородская область,Арзамас,Рестораны,,,Кафе Щerbet,"Парковая ул., 1Б, Арзамас 607230 Россия",55.40157,43.8322
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Pizza Ricca,"ул. Касьянова, 5A, Нижний Новгород Россия",56.29155,44.07228
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ресторан Соляная биржа,"ул. Сибирская, 3, Нижний Новгород Россия",56.34327,43.95194
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ribambelle,"ул. Алексеевская,  10/16 LP FASHION GALLERY, 3rd floor, Нижний Новгород 603005 Россия",56.32578,44.00661
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Браун Холл,"Кожевенная ул., 18, Нижний Новгород 603001 Россия",56.33096,44.00263
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Рыжая Сара,"ул. Сергиевская, 13, Нижний Новгород 603109 Россия",56.323532,43.99076
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Шоколадница,"Белинского, 124, Нижний Новгород 603024 Россия",56.31944,44.02676
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,BierЛога,"проспект Ленинского комсомола,37/23, Дзержинск 606037 Россия",56.24595,43.41611
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,"Бар,Паб",Шайба,"Большая Печёрская, 24, Нижний Новгород 603155 Россия",56.32545,44.02207
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Terrapia,"Переулок Вахитова, дом 7, Нижний Новгород 603001 Россия",56.329094,43.992348
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,,Мельница,"Урицкого, 5, Дзержинск 606008 Россия",56.23561,43.45587
2020-10-22,Нижегородская область,Выкса,Рестораны,,,Время есть,"ул. Островского, д. 48, Выкса 607060 Россия",55.326694,42.178135
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Chicago,"ул. Рождественская, д. 30, Нижний Новгород Россия",56.32767,43.98617
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Бхаджан Кафе,"пр-кт Гагарина, 17, Нижний Новгород 603022 Россия",56.30204,43.983685
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Паб,Harat's pub в Нижнем Новгороде (Хэрат'с паб),"Рождественская, 26, Нижний Новгород 603006 Россия",56.321144,44.013084
2020-10-22,Нижегородская область,Кстово,Рестораны,,,Автосуши,"Зелёная, 28, Кстово 607663 Россия",56.145416,44.178455
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,KFC,"Бетанкура, 1, Нижний Новгород 603159 Россия",56.33943,43.95637
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Rocco,"ул. Минина, д. 10б, Нижний Новгород Россия",56.32884,44.01365
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,ДЫМ Стамбул,"Пискунова, 11, Нижний Новгород 603005 Россия",56.32406,43.99917
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,"Кафе ""Рамзес""","ул. Варварская, 4, Нижний Новгород 603005 Россия",56.32549,44.00787
2020-10-22,Нижегородская область,Арзамас,Рестораны,,,Разгуляй,"ул. Горького, д. 8А, Арзамас Россия",55.39105,43.81084
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,IL Патио,"Родионова ул., 187, Нижний Новгород 603093 Россия",56.306534,44.07584
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Пекин,"Московское Шоссе, 12 Тц Рио, Нижний Новгород 603010 Россия",56.31792,43.925
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,НостальГия,"ул.  Тимирязева, 43, Нижний Новгород 603115 Россия",56.29031,43.86188
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Губернское кафе,"Кремль, 1, Нижний Новгород 603082 Россия",56.3281,44.00339
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Бар,Папаша Билли,"Рождественская ул., д. 22, Нижний Новгород 603001 Россия",56.32884,43.98955
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Planetariy Cafe&Bar,"ул. Академика Сахарова, 107, Нижний Новгород 6030136 Россия",56.262684,44.01936
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Мишель,"Большая Покровская, 6, Нижний Новгород 603005 Россия",56.32457,44.00322
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Моё любимое кафе,"Варварская, 7, Нижний Новгород 603005 Россия",56.32337,44.0087
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Тануки,"Максима Горького площадь, 5, Нижний Новгород 603000 Россия",56.313484,43.98987
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ермак,"Фридриха Энгельса ул., (набережная Сормовского парка) Sormovskiy Park Embankment, Нижний Новгород 603094 Россия",56.342564,43.85844
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Fresh,"Тимирязева ул, д. 31а, Нижний Новгород 603005 Россия",56.30761,43.99458
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Тао Кафе,"Рождественская, 39, Нижний Новгород 603001 Россия",56.32792,43.98552
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Чайхана,"ул. Рождественская, 29, Нижний Новгород 606321 Россия",56.32918,43.991184
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Бар,Самурай,"Коминтерна, 115, Нижний Новгород 603003 Россия",56.34852,43.86956
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Самурай,"пр. Гагарина, д.192, Нижний Новгород Россия",56.237522,43.95896
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Бар,Рок-бар,"ул. Пискунова, д. 11, Нижний Новгород Россия",56.32404,44.004444
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Хачапури и вино,"ул. Рождественская, 20, Нижний Новгород 603001 Россия",56.328903,43.990295
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Lemur,"Пискунова, 8, Нижний Новгород 603005 Россия",56.32419,44.00299
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Наршараб,"Большая Покровская, 43, Нижний Новгород 603000 Россия",56.32558,44.00433
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Лесная сказка,"Федеральная трасса М7 400 км, 1, Нижний Новгород 603092 Россия",56.31131,43.81251
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,SOHO Bar § Grill,"ул.Рождественская, 24, Нижний Новгород 603001 Россия",56.32827,43.98846
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Penthouse,"Малая Покровская, 2а/61, Нижний Новгород 603000 Россия",56.31609,43.993168
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Мята Lounge,"Большая Покровская 24, Нижний Новгород 603005 Россия",56.32089,43.999405
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Шоколадница,"Пискунова, 8, Нижний Новгород 603005 Россия",56.3241,44.00261
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ibis Kitchen Restaurant SUD ET CIE,"ул. Максима Горького, 115 В отеле Ибис, Нижний Новгород 603000 Россия",56.3153,43.99127
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Автосуши,"Невзоровых, 85, Нижний Новгород 603024 Россия",56.31702,44.02701
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Пиццерия ТО-ТО,"Южное шоссе, 2Г, Нижний Новгород 603018 Россия",56.22196,43.8533
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Zernoff,"ул. Ошарская, 96А, Нижний Новгород 603105 Россия",56.32397,44.0074
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Фастфуд,Едок,"площадь Революции, 9 ТЦ Республика, Нижний Новгород 603002 Россия",56.32072,43.94781
2020-10-22,Нижегородская область,Кстово,Рестораны,,,Давай Закажем,"Бульвар Нефтепереработчиков 11А, Кстово 607650 Россия",56.14981,44.184998
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Круассан Дорэ,"​Большая Покровская, 82, Нижний Новгород 603000 Россия",56.30876,43.988033
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Суши Мин,"Минина и Пожарского площадь, 6, Нижний Новгород 603005 Россия",56.32773,44.00779
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Самурай,"Родионова, 197, Нижний Новгород 603087 Россия",56.30125,44.07899
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Кафе,Кладовая башня,"Кремль ул., 10а, Нижний Новгород 603082 Россия",56.3285,44.00722
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Хачапури И Вино,"Пр-т Молодёжный, 2а ТЦ Звезда, Нижний Новгород 603083 Россия",56.241844,43.860764
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Мясо на дровах пикник Халяль,"ул. Большая Покровская, 60, Нижний Новгород 603000 Россия",56.311954,43.98945
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Патрон,"пр-т. Октября, д. 2а Улица, Нижний Новгород 603000 Россия",56.24294,43.86466
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Кафе Кулибин,"ул. М. Горького,143, Нижний Новгород Россия",87.48969,126.95599
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Немо,"ул. Пискунова, 21, Нижний Новгород 603005 Россия",56.324165,44.0075
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,Бар,Ун Песо Тапас Бар,"Малая Покровская, 4, Нижний Новгород 603000 Россия",56.316147,43.992752
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Ренессанс,"ул. Ларина, д. 15Б, Нижний Новгород 603152 Россия",56.23732,44.00429
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Бирка,"ул. Большая Покровская, д. 7/10, Нижний Новгород Россия",56.31085,43.98798
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Лаваш,"Большая Покровская, 24, Нижний Новгород 603000 Россия",56.320972,43.998943
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,У Александра,"Гребного Канала наб., д. 112а, Нижний Новгород Россия",56.33167,44.03418
2020-10-22,Нижегородская область,Дзержинск,Рестораны,,Фастфуд,БЛИН-БАР,"Ленина проспект, 45, Дзержинск 606023 Россия",56.24604,43.42377
2020-10-22,Нижегородская область,Бор,Рестораны,,,Колибри,"ул. Пушкина, 97, Бор 606440 Россия",56.3659,44.03868
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Автосуши,"Переходникова, 29, Нижний Новгород 603053 Россия",56.26293,43.89996
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Dixie,"Богородского, 7 к2, Нижний Новгород 603122 Россия",56.29492,44.03807
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Граф,"Коминтерна, 121, Нижний Новгород 603003 Россия",56.35102,43.86816
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,Додо Пицца,"Коминтерна, 164, Нижний Новгород Россия",56.33607,43.88499
2020-10-22,Нижегородская область,Нижний Новгород,Рестораны,,,У Ирины,"Федеральная трасса М7 400 км, 2, Нижний Новгород 603049 Россия",56.30787,43.710293
