с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
6189521,2020-12-15,Липецкая область,Липецк,Рестораны,,,Сетай,"Космонавтов, 98, Липецк 398042 Россия",52.61791,39.58238
6743659,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Аленка,"Бунина, 15, Липецк 398036 Россия",52.58396,39.519505
8348808,2020-12-15,Липецкая область,Липецк,Рестораны,,,Пивной Ковчег,"Титова, 5, Липецк 398043 Россия",52.56232,39.50731
6189293,2020-12-15,Липецкая область,Липецк,Рестораны,,,Лира,"Карла Маркса, 2, Липецк 398059 Россия",52.60455,39.59868
6189299,2020-12-15,Липецкая область,Липецк,Рестораны,,,Лира,"Петра Смородина, 1а, Липецк 398046 Россия",52.59321,39.54019
6189320,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Минутка,"Заводская площадь, 3Б, Липецк 398007 Россия",52.63444,39.66007
6189301,2020-12-15,Липецкая область,Липецк,Рестораны,,,Мангал Сити,"Катукова, 26а, Липецк 398036 Россия",52.58053,39.53395
6189300,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Айс,"Белана, 10, Липецк 398036 Россия",52.58468,39.50712
6189324,2020-12-15,Липецкая область,Липецк,Рестораны,,,Олимп,"Фрунзе, 11, Липецк 398059 Россия",52.60635,39.59282
8351664,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Золотая Миля,"Белана, 18, Липецк 398004 Россия",52.58468,39.50712
6189328,2020-12-15,Липецкая область,Липецк,Рестораны,,,Аньшань,"Гагарина, 133, Липецк 398043 Россия",52.61844,39.61644
6189334,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Погребок,"Вермишева, 2, Липецк 398035 Россия",52.60417,39.5365
6189335,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Пятачок,"6 Гвардейской Дивизии, 9, Липецк 398006 Россия",52.54363,39.57762
6189331,2020-12-15,Липецкая область,Липецк,Рестораны,,,Пещера,"Суворова, 28, Липецк 398017 Россия",52.58139,39.61513
6189329,2020-12-15,Липецкая область,Липецк,Рестораны,,,Оазис,"Баумана, 214, Липецк 398026 Россия",52.65448,39.68924
6189225,2020-12-15,Липецкая область,Липецк,Рестораны,,,АНИ,"Моршанская, ст6, Липецк 398908 Россия",52.52846,39.80329
6189218,2020-12-15,Липецкая область,Липецк,Рестораны,,,АвтоПицца,"Меркулова, 10а, Липецк 398046 Россия",52.59082,39.54623
6189336,2020-12-15,Липецкая область,Липецк,Рестораны,,,Распутье,"Юношеская, 45, Липецк 398902 Россия",52.57791,39.47655
6189230,2020-12-15,Липецкая область,Липецк,Рестораны,,,Бавариус,"Победы проспект, 47, Липецк 398024 Россия",52.60199,39.57224
8351565,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Зальцбург,"Писарева, 8а, Липецк 398029 Россия",52.53302,39.74937
8107223,2020-12-15,Липецкая область,Липецк,Рестораны,,Кафе,Mone,"ул. Зегеля, 23, Липецк 398050 Россия",52.61053,39.60082
6189228,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Аэлита,"Филипченко, 16, Липецк 398035 Россия",52.60522,39.54385
6189237,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Винный погребок,"Металлургов площадь, 3, Липецк 398005 Россия",52.57152,39.62176
6189233,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Берлога,"Циолковского, 26а, Липецк 398043 Россия",52.61708,39.54828
6189250,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Горизонт 2000,"Победы проспект, 89, Липецк 398046 Россия",52.58559,39.54899
6189247,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Верба,"Елецкая, 71а, Липецк 398020 Россия",52.62106,39.62347
6189251,2020-12-15,Липецкая область,Липецк,Рестораны,,,Десертино,"Титова, 10, Липецк 398032 Россия",52.62042,39.55603
6189258,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Звездочка-К,"Краснозаводская, 4, Липецк 398006 Россия",52.54508,39.57695
8345204,2020-12-15,Липецкая область,Липецк,Рестораны,,,Бульbar,"Замятина, 3, Липецк 398055 Россия",52.60478,39.50065
6189252,2020-12-15,Липецкая область,Липецк,Рестораны,,,АБТ,"Ленина, 11, Липецк 398050 Россия",52.60973,39.60182
6744777,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Пивбург,"Терешковой, 18, Липецк 398043 Россия",52.62171,39.56761
6743181,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,Др.Хмель,"Геологическая, 2Б, Липецк 398902 Россия",52.58059,39.47685
6189259,2020-12-15,Липецкая область,Липецк,Рестораны,,Фастфуд,Золотое Кольцо,"15-й микрорайон, 17, Липецк 398058 Россия",52.59732,39.54877
6744773,2020-12-15,Липецкая область,Липецк,Рестораны,,Паб,ПивБарин,"Детская, 13а Сырский, Липецк 398902 Россия",52.58942,39.53597
20089463,2020-12-15,Липецкая область,Липецк,Рестораны,,,Mybox,"ул. Катукова, 11, Липецк 398004 Россия",52.58062,39.52725
6744799,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Пит-стоп,"Бунина, 20, Липецк 398036 Россия",52.58396,39.519505
8351458,2020-12-15,Липецкая область,Липецк,Рестораны,,,Забава,"60 лет СССР проспект, вл. 36, Липецк 398055 Россия",52.58446,39.5425
8535040,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Хмельбург,"ул. Желябова, д. 16, Липецк 398050 Россия",52.61257,39.60453
8346593,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Гаштет,"Космонавтов, 98, Липецк 398042 Россия",52.61791,39.58238
8351388,2020-12-15,Липецкая область,Липецк,Рестораны,,"Бар,Паб",Янтарный Двор,"Терешковой, 5/1, Липецк 398016 Россия",52.62171,39.56761
